wweia_food_category,wweia_food_category_description,matched_wweia_food_category_from_api,fdc_id,food_code,main_food_description,main_food_description_zh,data_type,additional_food_description,Protein (g),Total lipid (fat) (g),"Carbohydrate, by difference (g)",Energy (kcal),"Alcohol, ethyl (g)",Water (g),Caffeine (mg),Theobromine (mg),Total Sugars (g),"Fiber, total dietary (g)","Calcium, Ca (mg)","Iron, Fe (mg)","Magnesium, Mg (mg)","Phosphorus, P (mg)","Potassium, K (mg)","Sodium, Na (mg)","Zinc, Zn (mg)","Copper, Cu (mg)","Selenium, Se (µg)",Retinol (µg),"Vitamin A, RAE (µg)","Carotene, beta (µg)","Carotene, alpha (µg)",Vitamin E (alpha-tocopherol) (mg),Vitamin D (D2 + D3) (µg),"Cryptoxanthin, beta (µg)",Lycopene (µg),Lutein + zeaxanthin (µg),"Vitamin C, total ascorbic acid (mg)",Thiamin (mg),Riboflavin (mg),Niacin (mg),Vitamin B-6 (mg),"Folate, total (µg)",Vitamin B-12 (µg),"Choline, total (mg)",Vitamin K (phylloquinone) (µg),Folic acid (µg),"Folate, food (µg)","Folate, DFE (µg)","Vitamin E, added (mg)","Vitamin B-12, added (µg)",Cholesterol (mg),"Fatty acids, total saturated (g)",SFA 4:0 (g),SFA 6:0 (g),SFA 8:0 (g),SFA 10:0 (g),SFA 12:0 (g),SFA 14:0 (g),SFA 16:0 (g),SFA 18:0 (g),MUFA 18:1 (g),PUFA 18:2 (g),PUFA 18:3 (g),PUFA 20:4 (g),PUFA 22:6 n-3 (DHA) (g),MUFA 16:1 (g),PUFA 18:4 (g),MUFA 20:1 (g),PUFA 20:5 n-3 (EPA) (g),MUFA 22:1 (g),PUFA 22:5 n-3 (DPA) (g),"Fatty acids, total monounsaturated (g)","Fatty acids, total polyunsaturated (g)"
1206,"Flavored milk, lowfat","Flavored milk, lowfat",2705500,11519210,"Strawberry milk, reduced sugar",草莓 牛奶，减少 糖,Survey (FNDDS),other flavors,3.27,2.1,6.72,59.0,0.0,87.2,0.0,0.0,6.69,0.0,123.0,0.01,12.0,101.0,153.0,39.0,0.42,0.001,1.9,56.0,56.0,4.0,0.0,0.03,1.1,0.0,0.0,0.0,0.1,0.056,0.136,0.109,0.06,1.0,0.55,17.6,0.2,0.0,1.0,1.0,0.0,0.0,9.0,1.22,0.045,0.035,0.023,0.055,0.064,0.2,0.564,0.204,0.456,0.073,0.008,0.003,0.0,0.031,0.0,0.002,0.0,0.0,0.001,0.449,0.069
1206,"Flavored milk, lowfat","Flavored milk, lowfat",2705498,11519200,"Strawberry milk, low fat (1%)",草莓 牛奶，低脂 （1%）,Survey (FNDDS),other flavors,3.13,0.89,12.3,69.0,0.0,82.9,0.0,0.0,11.8,0.0,117.0,0.03,11.0,96.0,147.0,39.0,0.4,0.001,2.0,54.0,54.0,1.0,0.0,0.02,1.0,0.0,0.0,0.0,0.0,0.053,0.138,0.11,0.056,2.0,0.56,16.1,0.1,0.0,2.0,2.0,0.0,0.0,5.0,0.525,0.02,0.014,0.01,0.021,0.024,0.086,0.245,0.089,0.198,0.03,0.004,0.001,0.0,0.013,0.0,0.001,0.0,0.0,0.0,0.194,0.03
1206,"Flavored milk, lowfat","Flavored milk, lowfat",2705470,11511400,"Chocolate milk, low fat (1%)",巧克力 牛奶，低脂 （1%）,Survey (FNDDS),,3.46,1.11,10.2,64.0,0.0,84.5,1.0,12.0,9.94,0.1,129.0,0.23,13.0,96.0,172.0,65.0,0.43,0.028,1.9,51.0,52.0,2.0,0.0,0.0,1.1,0.0,0.0,0.0,0.4,0.031,0.247,0.124,0.047,3.0,0.23,17.0,0.1,0.0,3.0,3.0,0.0,0.0,5.0,0.616,0.019,0.013,0.008,0.022,0.025,0.09,0.268,0.12,0.248,0.039,0.006,0.002,0.0,0.015,0.0,0.003,0.001,0.0,0.001,0.3,0.049
1206,"Flavored milk, lowfat","Flavored milk, lowfat",2705471,11511550,"Chocolate milk, reduced sugar, NFS",巧克力 牛奶，减少 糖，未特别说明,Survey (FNDDS),sugar free,3.09,1.99,8.56,65.0,0.0,85.6,1.0,24.0,7.85,0.0,111.0,0.0,15.0,96.0,160.0,46.0,0.44,0.035,1.8,50.0,50.0,4.0,0.0,0.03,1.0,0.0,0.0,0.0,0.1,0.051,0.125,0.119,0.054,1.0,0.49,15.8,0.2,0.0,1.0,1.0,0.0,0.0,8.0,1.09,0.04,0.031,0.02,0.049,0.057,0.178,0.504,0.182,0.407,0.065,0.007,0.003,0.0,0.028,0.0,0.002,0.0,0.0,0.001,0.401,0.061
1206,"Flavored milk, lowfat","Flavored milk, lowfat",2705481,11513803,"Chocolate milk, reduced sugar, low fat (1%)",巧克力 牛奶，减少 糖，低脂 （1%）,Survey (FNDDS),sugar free,3.13,0.95,8.87,57.0,0.0,86.2,1.0,24.0,7.92,0.0,112.0,0.0,15.0,97.0,163.0,47.0,0.44,0.035,2.0,51.0,51.0,1.0,0.0,0.02,1.0,0.0,0.0,0.0,0.0,0.051,0.127,0.121,0.054,2.0,0.53,15.3,0.1,0.0,2.0,2.0,0.0,0.0,4.0,0.497,0.019,0.013,0.01,0.02,0.023,0.081,0.232,0.084,0.187,0.029,0.003,0.001,0.0,0.012,0.0,0.001,0.0,0.0,0.0,0.184,0.028
1206,"Flavored milk, lowfat","Flavored milk, lowfat",2705472,11512005,"Hot chocolate / cocoa, NFS",辣/热 巧克力/可可，未特别说明,Survey (FNDDS),"NS as to form, sweetener or milk",1.82,1.04,13.9,72.0,0.0,82.5,3.0,37.0,12.0,0.2,61.0,0.08,15.0,69.0,124.0,66.0,0.33,0.053,1.2,34.0,34.0,1.0,0.0,0.03,0.4,0.0,0.0,1.0,0.1,0.03,0.096,0.101,0.032,1.0,0.24,9.3,0.2,0.0,1.0,1.0,0.0,0.0,3.0,0.612,0.018,0.013,0.008,0.02,0.024,0.076,0.281,0.154,0.255,0.032,0.003,0.001,0.0,0.012,0.0,0.001,0.0,0.0,0.0,0.252,0.031
1208,"Flavored milk, nonfat","Flavored milk, nonfat",2705499,11519205,"Strawberry milk, fat free  (skim)",草莓 牛奶，无脂 （脱脂）,Survey (FNDDS),other flavors,3.18,0.09,12.1,61.0,0.0,84.0,0.0,0.0,11.9,0.0,122.0,0.03,11.0,99.0,155.0,41.0,0.42,0.002,1.9,59.0,59.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.052,0.129,0.115,0.054,2.0,0.54,16.8,0.0,0.0,2.0,2.0,0.0,0.0,3.0,0.045,0.003,0.001,0.001,0.002,0.002,0.007,0.019,0.008,0.017,0.005,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.016,0.006
1208,"Flavored milk, nonfat","Flavored milk, nonfat",2705469,11511300,"Chocolate milk, fat free (skim)",巧克力 牛奶，无脂 （脱脂）,Survey (FNDDS),,3.39,0.0,13.5,67.0,0.0,82.3,1.0,22.0,8.39,0.0,127.0,0.27,13.0,101.0,182.0,79.0,0.41,0.075,1.9,63.0,64.0,11.0,0.0,0.04,1.1,0.0,0.0,0.0,1.0,0.045,0.166,0.164,0.024,2.0,0.32,15.6,0.2,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1208,"Flavored milk, nonfat","Flavored milk, nonfat",2705482,11513804,"Chocolate milk, reduced sugar, fat free (skim)",巧克力 牛奶，减少 糖，无脂 （脱脂）,Survey (FNDDS),sugar free,3.18,0.19,8.64,49.0,0.0,87.2,1.0,24.0,8.0,0.0,117.0,0.0,15.0,100.0,170.0,48.0,0.45,0.036,1.9,56.0,56.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.12,0.126,0.052,2.0,0.51,16.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,0.043,0.003,0.001,0.001,0.002,0.002,0.007,0.018,0.008,0.016,0.004,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.015,0.005
1208,"Flavored milk, nonfat","Flavored milk, nonfat",2705474,11512020,"Hot chocolate / cocoa, made with lowfat (1%) or fat free (skim) milk",辣/热 巧克力/可可，制成 含 lowfat （1%） 或 无脂 （脱脂） 牛奶,Survey (FNDDS),,2.79,0.06,16.6,78.0,0.0,79.8,3.0,30.0,15.3,0.0,107.0,0.0,17.0,98.0,159.0,61.0,0.47,0.059,1.9,52.0,52.0,2.0,0.0,0.0,0.9,0.0,0.0,1.0,0.0,0.044,0.112,0.128,0.046,2.0,0.45,14.2,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.04,0.002,0.001,0.001,0.002,0.002,0.007,0.017,0.007,0.015,0.004,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.014,0.005
1208,"Flavored milk, nonfat","Flavored milk, nonfat",2705485,11514130,"Hot chocolate / cocoa, dry mix, made with lowfat (1%) or fat free (skim) milk",辣/热 巧克力/可可，干粉 混合物，制成 含 lowfat （1%） 或 无脂 （脱脂） 牛奶,Survey (FNDDS),,3.87,0.61,15.5,83.0,0.0,78.8,2.0,43.0,13.2,0.5,132.0,0.16,22.0,135.0,240.0,103.0,0.59,0.04,2.4,56.0,56.0,2.0,0.0,0.03,1.0,0.0,0.0,1.0,0.0,0.059,0.189,0.181,0.063,2.0,0.52,19.4,0.1,0.0,2.0,2.0,0.0,0.0,3.0,0.362,0.004,0.001,0.001,0.002,0.002,0.011,0.164,0.167,0.193,0.019,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.193,0.021
1208,"Flavored milk, nonfat","Flavored milk, nonfat",2705493,11514350,"Hot chocolate / cocoa, reduced sugar, made with lowfat (1%) or fat free (skim) milk",辣/热 巧克力/可可，减少 糖，制成 含 lowfat （1%） 或 无脂 （脱脂） 牛奶,Survey (FNDDS),sugar free,3.05,0.25,10.4,56.0,0.0,85.4,1.0,36.0,9.44,0.0,109.0,0.0,16.0,97.0,171.0,52.0,0.46,0.053,1.9,52.0,52.0,2.0,0.0,0.0,0.9,0.0,0.0,1.0,0.0,0.045,0.114,0.129,0.046,2.0,0.45,14.2,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.04,0.002,0.001,0.001,0.002,0.002,0.007,0.017,0.007,0.015,0.004,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.014,0.005
1208,"Flavored milk, nonfat","Flavored milk, nonfat",2705492,11514340,"Hot chocolate / cocoa, dry mix, reduced sugar, made with lowfat (1%) or fat free (skim) milk",辣/热 巧克力/可可，干粉 混合物，减少 糖，制成 含 lowfat （1%） 或 无脂 （脱脂） 牛奶,Survey (FNDDS),sugar free,4.41,0.32,10.4,62.0,0.0,83.7,2.0,54.0,7.71,0.6,168.0,0.4,28.0,171.0,374.0,109.0,0.69,0.061,3.2,59.0,59.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.071,0.235,0.197,0.077,3.0,0.6,25.3,0.1,0.0,3.0,3.0,0.0,0.0,3.0,0.19,0.005,0.001,0.001,0.002,0.002,0.011,0.086,0.076,0.094,0.011,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.096,0.013
1208,"Flavored milk, nonfat","Flavored milk, nonfat",2705483,11514100,"Hot chocolate / cocoa, dry mix, made with water",辣/热 巧克力/可可，干粉 混合物，制成 含 水,Survey (FNDDS),,0.9,0.54,11.3,54.0,0.0,86.6,2.0,43.0,8.82,0.5,20.0,0.16,12.0,42.0,96.0,71.0,0.2,0.047,0.7,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,1.0,0.0,0.013,0.076,0.079,0.015,1.0,0.05,4.5,0.1,0.0,1.0,1.0,0.0,0.0,0.0,0.32,0.002,0.0,0.0,0.001,0.0,0.004,0.146,0.159,0.177,0.014,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.178,0.015
1208,"Flavored milk, nonfat","Flavored milk, nonfat",2705488,11514310,"Hot chocolate / cocoa, dry mix, reduced sugar, made with water",辣/热 巧克力/可可，干粉 混合物，减少 糖，制成 含 水,Survey (FNDDS),sugar free,1.26,0.24,5.87,31.0,0.0,92.0,2.0,54.0,3.07,0.6,50.0,0.4,18.0,73.0,221.0,75.0,0.29,0.069,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.022,0.114,0.088,0.026,1.0,0.1,9.4,0.1,0.0,1.0,1.0,0.0,0.0,0.0,0.145,0.002,0.0,0.0,0.001,0.0,0.004,0.067,0.068,0.078,0.006,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.08,0.007
1402,Milk shakes and other dairy drinks,Milk shakes and other dairy drinks,2705511,11543010,"Milk shake, bottled, flavors other than chocolate",奶昔，瓶装，口味 其他 比 巧克力,Survey (FNDDS),reconstituted dry mix;canned;Hershey's;Chug,3.37,6.52,19.6,148.0,0.0,69.6,0.0,0.0,13.6,0.9,115.0,0.46,13.0,98.0,166.0,81.0,0.57,0.103,3.2,91.0,91.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.026,0.66,0.213,0.06,0.0,0.22,27.3,0.4,0.0,0.0,0.0,0.0,0.0,23.0,3.96,0.198,0.152,0.066,0.154,0.174,0.593,1.72,0.795,1.61,0.261,0.029,0.007,0.0,0.116,0.012,0.004,0.0,0.0,0.003,1.78,0.316
1402,Milk shakes and other dairy drinks,Milk shakes and other dairy drinks,2705509,11542200,"Milk shake, fast food, flavors other than chocolate",奶昔，快餐 食品，口味 其他 比 巧克力,Survey (FNDDS),from other place;Dairy Queen;McDonald's;Jack in the Box;Sonic;Arby's;NS as to flavor or type;Dunkin Donuts;Burger King;Wendy's Frosty Shakes,3.37,6.52,19.6,148.0,0.0,69.6,0.0,0.0,13.6,0.9,115.0,0.46,13.0,98.0,166.0,81.0,0.57,0.103,3.2,91.0,91.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.026,0.66,0.213,0.06,0.0,0.22,27.3,0.4,0.0,0.0,0.0,0.0,0.0,23.0,3.96,0.198,0.152,0.066,0.154,0.174,0.593,1.72,0.795,1.61,0.261,0.029,0.007,0.0,0.116,0.012,0.004,0.0,0.0,0.003,1.78,0.316
1402,Milk shakes and other dairy drinks,Milk shakes and other dairy drinks,2705504,11541120,"Milk shake, home recipe, flavors other than chocolate",奶昔，家庭配方，口味 其他 比 巧克力,Survey (FNDDS),restaurant or ice cream shop;NS as to flavor;regular ice cream and/or whole or 2% reduced fat milk;frozen mix,3.35,5.98,11.4,113.0,0.0,78.4,0.0,0.0,10.7,0.2,125.0,0.03,13.0,102.0,167.0,53.0,0.52,0.009,1.9,61.0,63.0,11.0,0.0,0.14,0.8,0.0,0.0,0.0,0.2,0.051,0.174,0.109,0.056,2.0,0.49,20.7,0.3,0.0,2.0,2.0,0.0,0.0,23.0,3.62,0.171,0.11,0.065,0.154,0.173,0.598,1.64,0.668,1.43,0.172,0.071,0.003,0.0,0.104,0.0,0.003,0.002,0.0,0.001,1.5,0.231
1402,Milk shakes and other dairy drinks,Milk shakes and other dairy drinks,2705506,11541135,"Milk shake, home recipe, flavors other than chocolate, light",奶昔，家庭配方，口味 其他 比 巧克力，低热量/清淡型,Survey (FNDDS),"NS as to flavor;reduced fat ice cream and/or 1% low fat, skim, nonfat, fat free milk;restaurant or ice cream shop",3.88,2.33,13.8,92.0,0.0,79.1,0.0,0.0,11.1,0.1,138.0,0.07,13.0,103.0,176.0,51.0,0.54,0.007,2.1,83.0,83.0,6.0,0.0,0.06,0.7,0.0,0.0,0.0,0.4,0.056,0.181,0.121,0.055,3.0,0.56,20.5,0.2,0.0,3.0,3.0,0.0,0.0,13.0,1.41,0.064,0.045,0.033,0.056,0.062,0.228,0.619,0.265,0.569,0.069,0.033,0.001,0.0,0.034,0.0,0.001,0.0,0.0,0.0,0.591,0.099
1402,Milk shakes and other dairy drinks,Milk shakes and other dairy drinks,2705507,11541400,Milk shake with malt,奶昔 含 malt,Survey (FNDDS),malted milk with ice cream,3.76,6.11,13.6,125.0,0.0,75.6,0.0,0.0,12.0,0.2,131.0,0.06,16.0,112.0,190.0,66.0,0.53,0.016,2.4,61.0,63.0,11.0,0.0,0.15,0.8,0.0,0.0,0.0,0.3,0.068,0.202,0.302,0.07,3.0,0.5,22.1,0.5,0.0,3.0,3.0,0.0,0.0,23.0,3.66,0.173,0.108,0.065,0.154,0.172,0.602,1.67,0.673,1.44,0.213,0.075,0.002,0.0,0.111,0.0,0.002,0.002,0.0,0.001,1.52,0.276
1402,Milk shakes and other dairy drinks,Milk shakes and other dairy drinks,2705510,11543000,"Milk shake, bottled, chocolate",奶昔，瓶装，巧克力,Survey (FNDDS),Chug;canned;reconstituted dry mix;Hershey's,3.7,6.66,20.4,150.0,0.0,68.3,5.0,41.0,13.4,1.6,115.0,0.73,23.0,111.0,193.0,80.0,0.7,0.177,3.4,89.0,89.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.027,0.652,0.252,0.061,1.0,0.22,27.0,0.4,0.0,1.0,1.0,0.0,0.0,23.0,4.04,0.194,0.149,0.065,0.151,0.171,0.582,1.76,0.864,1.67,0.265,0.028,0.007,0.0,0.114,0.012,0.004,0.0,0.0,0.003,1.84,0.318
1402,Milk shakes and other dairy drinks,Milk shakes and other dairy drinks,2705508,11542100,"Milk shake, fast food, chocolate",奶昔，快餐 食品，巧克力,Survey (FNDDS),Dunkin Donuts;Dairy Queen;from other place;McDonald's;Jack in the Box;Sonic;Wendy's Frosty Shakes;Arby's;Burger King,3.7,6.66,20.4,150.0,0.0,68.3,5.0,41.0,13.4,1.6,115.0,0.73,23.0,111.0,193.0,80.0,0.7,0.177,3.4,89.0,89.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.027,0.652,0.252,0.061,1.0,0.22,27.0,0.4,0.0,1.0,1.0,0.0,0.0,23.0,4.04,0.194,0.149,0.065,0.151,0.171,0.582,1.76,0.864,1.67,0.265,0.028,0.007,0.0,0.114,0.012,0.004,0.0,0.0,0.003,1.84,0.318
1402,Milk shakes and other dairy drinks,Milk shakes and other dairy drinks,2705503,11541110,"Milk shake, home recipe, chocolate",奶昔，家庭配方，巧克力,Survey (FNDDS),regular ice cream and/or whole or 2% reduced fat milk;frozen mix;restaurant or ice cream shop,3.47,6.14,13.5,120.0,0.0,75.9,1.0,23.0,12.6,0.5,118.0,0.35,18.0,103.0,187.0,52.0,0.48,0.052,2.1,63.0,64.0,12.0,0.0,0.14,0.8,0.0,0.0,0.0,0.3,0.051,0.159,0.151,0.059,6.0,0.45,19.6,0.3,0.0,6.0,6.0,0.0,0.0,20.0,3.72,0.17,0.109,0.066,0.15,0.17,0.593,1.69,0.744,1.55,0.166,0.065,0.002,0.0,0.12,0.0,0.002,0.001,0.0,0.001,1.64,0.222
1402,Milk shakes and other dairy drinks,Milk shakes and other dairy drinks,2705517,11560000,Chocolate milk drink,巧克力 牛奶 饮料,Survey (FNDDS),other flavors;Yoo-hoo,0.64,0.4,10.7,49.0,0.0,87.6,1.0,50.0,8.68,0.6,100.0,0.33,11.0,24.0,79.0,91.0,0.16,0.074,0.7,60.0,60.0,0.0,0.0,0.01,1.3,0.0,0.0,1.0,2.0,0.01,0.051,0.106,0.011,1.0,0.06,3.3,0.1,0.0,1.0,1.0,0.0,0.0,0.0,0.31,0.005,0.001,0.001,0.002,0.001,0.01,0.143,0.139,0.048,0.008,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.049,0.009
1402,Milk shakes and other dairy drinks,Milk shakes and other dairy drinks,2705505,11541130,"Milk shake, home recipe, chocolate, light",奶昔，家庭配方，巧克力，低热量/清淡型,Survey (FNDDS),"restaurant or ice cream shop;reduced fat ice cream and/or 1% low fat, skim, nonfat, or fat free milk",3.99,3.31,12.9,97.0,0.0,79.0,1.0,26.0,12.4,0.3,138.0,0.26,15.0,95.0,163.0,51.0,0.43,0.04,2.1,59.0,63.0,52.0,0.0,0.09,0.7,0.0,0.0,0.0,0.5,0.044,0.136,0.118,0.046,3.0,0.43,18.2,0.3,0.0,3.0,3.0,0.0,0.0,14.0,2.01,0.099,0.038,0.037,0.067,0.051,0.324,0.919,0.379,0.834,0.084,0.03,0.001,0.0,0.084,0.0,0.001,0.0,0.0,0.0,0.907,0.111
1402,Milk shakes and other dairy drinks,Milk shakes and other dairy drinks,2705656,13120800,"Ice cream soda, flavors other than chocolate",冰淇淋 汽水，口味 其他 比 巧克力,Survey (FNDDS),root beer float,0.92,2.9,14.0,85.0,0.0,81.8,0.0,0.0,13.4,0.2,37.0,0.06,4.0,28.0,53.0,31.0,0.23,0.011,0.5,31.0,31.0,5.0,0.0,0.08,0.1,0.0,0.0,0.0,0.2,0.011,0.063,0.031,0.013,1.0,0.1,7.1,0.1,0.0,1.0,1.0,0.0,0.0,12.0,1.79,0.095,0.055,0.032,0.074,0.082,0.297,0.805,0.346,0.727,0.072,0.046,0.0,0.0,0.054,0.0,0.0,0.001,0.0,0.0,0.781,0.119
1402,Milk shakes and other dairy drinks,Milk shakes and other dairy drinks,2705502,11531000,Eggnog,蛋奶酒,Survey (FNDDS),"eggnog, NFS;made with whole milk",4.55,4.19,8.05,88.0,0.0,82.5,0.0,0.0,8.05,0.0,130.0,0.2,19.0,109.0,165.0,54.0,0.46,0.013,4.2,58.0,59.0,7.0,0.0,0.21,1.2,0.0,0.0,54.0,1.5,0.034,0.19,0.105,0.05,1.0,0.45,52.2,0.3,0.0,1.0,1.0,0.0,0.0,59.0,2.59,0.129,0.076,0.044,0.1,0.112,0.401,1.13,0.511,1.14,0.132,0.059,0.003,0.0,0.101,0.0,0.0,0.0,0.0,0.0,1.3,0.198
1402,Milk shakes and other dairy drinks,Milk shakes and other dairy drinks,2705657,13120810,"Ice cream soda, chocolate",冰淇淋 汽水，巧克力,Survey (FNDDS),root beer float,1.0,2.9,15.2,87.0,0.0,80.5,1.0,16.0,14.5,0.3,32.0,0.28,8.0,28.0,66.0,30.0,0.2,0.041,0.7,31.0,31.0,5.0,0.0,0.08,0.1,0.0,0.0,0.0,0.2,0.011,0.051,0.059,0.014,4.0,0.08,6.1,0.1,0.0,4.0,4.0,0.0,0.0,9.0,1.79,0.089,0.053,0.032,0.068,0.076,0.282,0.805,0.384,0.782,0.066,0.039,0.0,0.0,0.063,0.0,0.0,0.0,0.0,0.0,0.845,0.108
1602,Cheese,Cheese,2705770,14410500,"Cheese, processed cheese food",奶酪，processed 奶酪 食品,Survey (FNDDS),Handi-Snack cheese container,16.1,23.1,8.85,307.0,0.0,45.1,0.0,0.0,6.24,0.0,1380.0,0.95,34.0,768.0,295.0,1280.0,2.21,0.027,16.2,248.0,270.0,248.0,1.0,0.84,6.5,23.0,0.0,60.0,0.0,0.04,0.425,0.17,0.124,18.0,1.52,35.8,3.1,0.0,18.0,18.0,0.0,0.0,78.0,12.9,0.442,0.366,0.241,0.574,0.68,2.1,5.9,2.24,4.99,0.8,0.095,0.03,0.002,0.376,0.005,0.041,0.008,0.002,0.013,5.66,0.99
1602,Cheese,Cheese,2705774,14420160,"Cheese spread, Swiss cheese base",奶酪 涂抹酱，Swiss 奶酪 base,Survey (FNDDS),Swiss Almond cold pack cheese food,16.4,21.2,8.73,290.0,0.0,47.6,0.0,0.0,7.32,0.0,562.0,0.33,29.0,875.0,242.0,1620.0,2.59,0.033,11.3,168.0,173.0,55.0,0.0,0.19,0.4,0.0,0.0,0.0,0.0,0.048,0.431,0.131,0.117,7.0,0.4,36.2,1.8,0.0,7.0,7.0,0.0,0.0,55.0,13.3,0.688,0.408,0.311,0.513,0.632,2.18,5.91,2.43,5.22,0.4,0.223,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,6.22,0.624
1602,Cheese,Cheese,2705720,14106200,"Cheese, Monterey",奶酪，Monterey,Survey (FNDDS),Monterey Jack cheese;Pepper Jack cheese,22.6,32.6,1.9,392.0,0.0,39.2,0.0,0.0,0.5,0.0,715.0,0.0,30.0,471.0,83.0,662.0,3.78,0.0,14.5,192.0,192.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.015,0.39,0.093,0.079,18.0,0.83,15.4,2.5,0.0,18.0,18.0,0.0,0.0,100.0,19.2,0.982,0.244,0.306,0.563,1.03,3.04,9.3,2.82,7.37,0.739,0.261,0.0,0.0,0.923,0.0,0.0,0.0,0.0,0.0,6.68,0.899
1602,Cheese,Cheese,2705781,14610520,Cheese ball,奶酪 ball,Survey (FNDDS),cheese with nuts,17.9,38.9,4.84,441.0,0.0,35.4,0.0,0.0,1.74,1.2,391.0,0.62,48.0,351.0,194.0,554.0,2.73,0.278,19.8,201.0,201.0,3.0,0.0,0.68,0.4,0.0,0.0,3.0,0.9,0.109,0.307,1.01,0.219,34.0,0.63,27.4,1.9,0.0,34.0,34.0,0.0,0.0,71.0,14.6,0.432,0.358,0.228,0.549,0.631,2.05,7.18,2.73,7.64,9.04,2.0,0.044,0.001,0.405,0.001,0.089,0.007,0.001,0.014,7.78,11.6
1602,Cheese,Cheese,2705740,14110050,"Cheese, paneer",奶酪，paneer,Survey (FNDDS),Indian cheese,15.9,15.5,22.5,299.0,0.0,41.5,0.0,0.0,23.3,0.0,597.0,0.0,58.0,490.0,728.0,185.0,2.04,0.006,9.3,150.0,155.0,34.0,0.0,0.24,5.3,0.0,0.0,0.0,0.0,0.272,0.669,0.509,0.296,0.0,2.62,86.3,1.5,0.0,0.0,0.0,0.0,0.0,58.0,9.02,0.325,0.262,0.165,0.407,0.47,1.47,4.16,1.5,3.37,0.558,0.063,0.019,0.0,0.228,0.0,0.019,0.005,0.0,0.01,3.34,0.524
1602,Cheese,Cheese,2705773,14420100,"Cheese spread, American or Cheddar cheese base",奶酪 涂抹酱，American 或 Cheddar 奶酪 base,Survey (FNDDS),"cheese spread, NFS;Original Laughing Cow Cheese Wedges & Bites;Cheez Whiz (all flavors);Kraft Bacon Cheese Spread;Velveeta;Kraft Cheese Spreads",16.4,21.2,8.73,290.0,0.0,47.6,0.0,0.0,7.32,0.0,562.0,0.33,29.0,875.0,242.0,1620.0,2.59,0.033,11.3,168.0,173.0,55.0,0.0,0.19,0.4,0.0,0.0,0.0,0.0,0.048,0.431,0.131,0.117,7.0,0.4,36.2,1.8,0.0,7.0,7.0,0.0,0.0,55.0,13.3,0.688,0.408,0.311,0.513,0.632,2.18,5.91,2.43,5.22,0.4,0.223,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,6.22,0.624
1602,Cheese,Cheese,2705777,14502000,Imitation cheese,Imitation 奶酪,Survey (FNDDS),"cheddar;mozzarella;imitation cheese, NFS;American",25.0,32.0,1.0,390.0,0.0,38.0,0.0,0.0,1.0,0.0,705.0,0.7,30.0,530.0,55.0,670.0,3.0,0.03,14.6,113.0,115.0,28.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.03,0.36,0.08,0.07,18.0,0.83,0.1,2.7,0.0,18.0,18.0,0.0,0.0,15.0,5.82,0.035,0.018,0.012,0.025,0.027,0.131,3.78,1.79,14.1,10.4,0.179,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,14.1,10.6
